RunID,ConfigID,Repetition,Problema,PopSize,CrossoverProb,MutationProb,Generations,TiempoMs,Seed,SolutionID,Objetivo,Valor
C11_R26,11,26,HandballFixture,100,0.600,0.001,1000,1604,11026,2,Restriccion,0.000000
C11_R27,11,27,HandballFixture,100,0.600,0.001,1000,1649,11027,1,O1,89.000000
C11_R27,11,27,HandballFixture,100,0.600,0.001,1000,1649,11027,1,O2,30.000000
C11_R27,11,27,HandballFixture,100,0.600,0.001,1000,1649,11027,1,Restriccion,0.000000
C11_R27,11,27,HandballFixture,100,0.600,0.001,1000,1649,11027,2,O1,84.000000
C11_R27,11,27,HandballFixture,100,0.600,0.001,1000,1649,11027,2,O2,35.000000
C11_R27,11,27,HandballFixture,100,0.600,0.001,1000,1649,11027,2,Restriccion,0.000000
C11_R27,11,27,HandballFixture,100,0.600,0.001,1000,1649,11027,3,O1,85.000000
C11_R27,11,27,HandballFixture,100,0.600,0.001,1000,1649,11027,3,O2,33.000000
C11_R27,11,27,HandballFixture,100,0.600,0.001,1000,1649,11027,3,Restriccion,0.000000
C11_R27,11,27,HandballFixture,100,0.600,0.001,1000,1649,11027,4,O1,87.000000
C11_R27,11,27,HandballFixture,100,0.600,0.001,1000,1649,11027,4,O2,32.000000
C11_R27,11,27,HandballFixture,100,0.600,0.001,1000,1649,11027,4,Restriccion,0.000000
C11_R27,11,27,HandballFixture,100,0.600,0.001,1000,1649,11027,5,O1,88.000000
C11_R27,11,27,HandballFixture,100,0.600,0.001,1000,1649,11027,5,O2,31.000000
C11_R27,11,27,HandballFixture,100,0.600,0.001,1000,1649,11027,5,Restriccion,0.000000
C11_R28,11,28,HandballFixture,100,0.600,0.001,1000,1504,11028,1,O1,85.000000
C11_R28,11,28,HandballFixture,100,0.600,0.001,1000,1504,11028,1,O2,22.000000
C11_R28,11,28,HandballFixture,100,0.600,0.001,1000,1504,11028,1,Restriccion,0.000000
C11_R28,11,28,HandballFixture,100,0.600,0.001,1000,1504,11028,2,O1,84.000000
C11_R28,11,28,HandballFixture,100,0.600,0.001,1000,1504,11028,2,O2,25.000000
C11_R28,11,28,HandballFixture,100,0.600,0.001,1000,1504,11028,2,Restriccion,0.000000
C11_R29,11,29,HandballFixture,100,0.600,0.001,1000,1536,11029,1,O1,92.000000
C11_R29,11,29,HandballFixture,100,0.600,0.001,1000,1536,11029,1,O2,28.000000
C11_R29,11,29,HandballFixture,100,0.600,0.001,1000,1536,11029,1,Restriccion,0.000000
C11_R29,11,29,HandballFixture,100,0.600,0.001,1000,1536,11029,2,O1,107.000000
C11_R29,11,29,HandballFixture,100,0.600,0.001,1000,1536,11029,2,O2,23.000000
C11_R29,11,29,HandballFixture,100,0.600,0.001,1000,1536,11029,2,Restriccion,0.000000
C11_R29,11,29,HandballFixture,100,0.600,0.001,1000,1536,11029,3,O1,95.000000
C11_R29,11,29,HandballFixture,100,0.600,0.001,1000,1536,11029,3,O2,26.000000
C11_R29,11,29,HandballFixture,100,0.600,0.001,1000,1536,11029,3,Restriccion,0.000000
C11_R29,11,29,HandballFixture,100,0.600,0.001,1000,1536,11029,4,O1,104.000000
C11_R29,11,29,HandballFixture,100,0.600,0.001,1000,1536,11029,4,O2,25.000000
C11_R29,11,29,HandballFixture,100,0.600,0.001,1000,1536,11029,4,Restriccion,0.000000
C11_R30,11,30,HandballFixture,100,0.600,0.001,1000,1528,11030,1,O1,84.000000
C11_R30,11,30,HandballFixture,100,0.600,0.001,1000,1528,11030,1,O2,33.000000
C11_R30,11,30,HandballFixture,100,0.600,0.001,1000,1528,11030,1,Restriccion,0.000000
C11_R30,11,30,HandballFixture,100,0.600,0.001,1000,1528,11030,2,O1,85.000000
C11_R30,11,30,HandballFixture,100,0.600,0.001,1000,1528,11030,2,O2,30.000000
C11_R30,11,30,HandballFixture,100,0.600,0.001,1000,1528,11030,2,Restriccion,0.000000
C11_R31,11,31,HandballFixture,100,0.600,0.001,1000,1633,11031,1,O1,100.000000
C11_R31,11,31,HandballFixture,100,0.600,0.001,1000,1633,11031,1,O2,37.000000
C11_R31,11,31,HandballFixture,100,0.600,0.001,1000,1633,11031,1,Restriccion,0.000000
C11_R31,11,31,HandballFixture,100,0.600,0.001,1000,1633,11031,2,O1,101.000000
C11_R31,11,31,HandballFixture,100,0.600,0.001,1000,1633,11031,2,O2,34.000000
C11_R31,11,31,HandballFixture,100,0.600,0.001,1000,1633,11031,2,Restriccion,0.000000
C11_R32,11,32,HandballFixture,100,0.600,0.001,1000,1569,11032,1,O1,88.000000
C11_R32,11,32,HandballFixture,100,0.600,0.001,1000,1569,11032,1,O2,32.000000
C11_R32,11,32,HandballFixture,100,0.600,0.001,1000,1569,11032,1,Restriccion,0.000000
C11_R32,11,32,HandballFixture,100,0.600,0.001,1000,1569,11032,2,O1,85.000000
C11_R32,11,32,HandballFixture,100,0.600,0.001,1000,1569,11032,2,O2,34.000000
C11_R32,11,32,HandballFixture,100,0.600,0.001,1000,1569,11032,2,Restriccion,0.000000
C11_R33,11,33,HandballFixture,100,0.600,0.001,1000,1555,11033,1,O1,84.000000
C11_R33,11,33,HandballFixture,100,0.600,0.001,1000,1555,11033,1,O2,21.000000
C11_R33,11,33,HandballFixture,100,0.600,0.001,1000,1555,11033,1,Restriccion,0.000000
C11_R34,11,34,HandballFixture,100,0.600,0.001,1000,1540,11034,1,O1,127.000000
C11_R34,11,34,HandballFixture,100,0.600,0.001,1000,1540,11034,1,O2,24.000000
C11_R34,11,34,HandballFixture,100,0.600,0.001,1000,1540,11034,1,Restriccion,0.000000
C11_R34,11,34,HandballFixture,100,0.600,0.001,1000,1540,11034,2,O1,92.000000
C11_R34,11,34,HandballFixture,100,0.600,0.001,1000,1540,11034,2,O2,50.000000
C11_R34,11,34,HandballFixture,100,0.600,0.001,1000,1540,11034,2,Restriccion,0.000000
C11_R34,11,34,HandballFixture,100,0.600,0.001,1000,1540,11034,3,O1,99.000000
C11_R34,11,34,HandballFixture,100,0.600,0.001,1000,1540,11034,3,O2,32.000000
C11_R34,11,34,HandballFixture,100,0.600,0.001,1000,1540,11034,3,Restriccion,0.000000
C11_R34,11,34,HandballFixture,100,0.600,0.001,1000,1540,11034,4,O1,93.000000
C11_R34,11,34,HandballFixture,100,0.600,0.001,1000,1540,11034,4,O2,49.000000
C11_R34,11,34,HandballFixture,100,0.600,0.001,1000,1540,11034,4,Restriccion,0.000000
C11_R34,11,34,HandballFixture,100,0.600,0.001,1000,1540,11034,5,O1,113.000000
C11_R34,11,34,HandballFixture,100,0.600,0.001,1000,1540,11034,5,O2,28.000000
C11_R34,11,34,HandballFixture,100,0.600,0.001,1000,1540,11034,5,Restriccion,0.000000
C11_R34,11,34,HandballFixture,100,0.600,0.001,1000,1540,11034,6,O1,96.000000
C11_R34,11,34,HandballFixture,100,0.600,0.001,1000,1540,11034,6,O2,37.000000
C11_R34,11,34,HandballFixture,100,0.600,0.001,1000,1540,11034,6,Restriccion,0.000000
C11_R35,11,35,HandballFixture,100,0.600,0.001,1000,1409,11035,1,O1,86.000000
C11_R35,11,35,HandballFixture,100,0.600,0.001,1000,1409,11035,1,O2,24.000000
C11_R35,11,35,HandballFixture,100,0.600,0.001,1000,1409,11035,1,Restriccion,0.000000
C11_R35,11,35,HandballFixture,100,0.600,0.001,1000,1409,11035,2,O1,84.000000
C11_R35,11,35,HandballFixture,100,0.600,0.001,1000,1409,11035,2,O2,26.000000
C11_R35,11,35,HandballFixture,100,0.600,0.001,1000,1409,11035,2,Restriccion,0.000000
C11_R35,11,35,HandballFixture,100,0.600,0.001,1000,1409,11035,3,O1,85.000000
C11_R35,11,35,HandballFixture,100,0.600,0.001,1000,1409,11035,3,O2,25.000000
C11_R35,11,35,HandballFixture,100,0.600,0.001,1000,1409,11035,3,Restriccion,0.000000
C11_R36,11,36,HandballFixture,100,0.600,0.001,1000,1464,11036,1,O1,93.000000
C11_R36,11,36,HandballFixture,100,0.600,0.001,1000,1464,11036,1,O2,38.000000
C11_R36,11,36,HandballFixture,100,0.600,0.001,1000,1464,11036,1,Restriccion,0.000000
C11_R36,11,36,HandballFixture,100,0.600,0.001,1000,1464,11036,2,O1,102.000000
C11_R36,11,36,HandballFixture,100,0.600,0.001,1000,1464,11036,2,O2,30.000000
C11_R36,11,36,HandballFixture,100,0.600,0.001,1000,1464,11036,2,Restriccion,0.000000
C11_R36,11,36,HandballFixture,100,0.600,0.001,1000,1464,11036,3,O1,101.000000
C11_R36,11,36,HandballFixture,100,0.600,0.001,1000,1464,11036,3,O2,32.000000
C11_R36,11,36,HandballFixture,100,0.600,0.001,1000,1464,11036,3,Restriccion,0.000000
C11_R36,11,36,HandballFixture,100,0.600,0.001,1000,1464,11036,4,O1,96.000000
C11_R36,11,36,HandballFixture,100,0.600,0.001,1000,1464,11036,4,O2,34.000000
C11_R36,11,36,HandballFixture,100,0.600,0.001,1000,1464,11036,4,Restriccion,0.000000
C11_R36,11,36,HandballFixture,100,0.600,0.001,1000,1464,11036,5,O1,95.000000
C11_R36,11,36,HandballFixture,100,0.600,0.001,1000,1464,11036,5,O2,36.000000
C11_R36,11,36,HandballFixture,100,0.600,0.001,1000,1464,11036,5,Restriccion,0.000000
C11_R37,11,37,HandballFixture,100,0.600,0.001,1000,1471,11037,1,O1,84.000000
C11_R37,11,37,HandballFixture,100,0.600,0.001,1000,1471,11037,1,O2,35.000000
C11_R37,11,37,HandballFixture,100,0.600,0.001,1000,1471,11037,1,Restriccion,0.000000
C11_R37,11,37,HandballFixture,100,0.600,0.001,1000,1471,11037,2,O1,122.000000
C11_R37,11,37,HandballFixture,100,0.600,0.001,1000,1471,11037,2,O2,22.000000
C11_R37,11,37,HandballFixture,100,0.600,0.001,1000,1471,11037,2,Restriccion,0.000000
C11_R37,11,37,HandballFixture,100,0.600,0.001,1000,1471,11037,3,O1,120.000000
C11_R37,11,37,HandballFixture,100,0.600,0.001,1000,1471,11037,3,O2,23.000000
C11_R37,11,37,HandballFixture,100,0.600,0.001,1000,1471,11037,3,Restriccion,0.000000
C11_R38,11,38,HandballFixture,100,0.600,0.001,1000,1401,11038,1,O1,87.000000
C11_R38,11,38,HandballFixture,100,0.600,0.001,1000,1401,11038,1,O2,47.000000
C11_R38,11,38,HandballFixture,100,0.600,0.001,1000,1401,11038,1,Restriccion,0.000000
C11_R38,11,38,HandballFixture,100,0.600,0.001,1000,1401,11038,2,O1,84.000000
C11_R38,11,38,HandballFixture,100,0.600,0.001,1000,1401,11038,2,O2,48.000000
C11_R38,11,38,HandballFixture,100,0.600,0.001,1000,1401,11038,2,Restriccion,0.000000
C11_R39,11,39,HandballFixture,100,0.600,0.001,1000,1384,11039,1,O1,86.000000
C11_R39,11,39,HandballFixture,100,0.600,0.001,1000,1384,11039,1,O2,21.000000
C11_R39,11,39,HandballFixture,100,0.600,0.001,1000,1384,11039,1,Restriccion,0.000000
C11_R40,11,40,HandballFixture,100,0.600,0.001,1000,1398,11040,1,O1,116.000000
C11_R40,11,40,HandballFixture,100,0.600,0.001,1000,1398,11040,1,O2,35.000000
C11_R40,11,40,HandballFixture,100,0.600,0.001,1000,1398,11040,1,Restriccion,0.000000
C11_R40,11,40,HandballFixture,100,0.600,0.001,1000,1398,11040,2,O1,84.000000
C11_R40,11,40,HandballFixture,100,0.600,0.001,1000,1398,11040,2,O2,44.000000
C11_R40,11,40,HandballFixture,100,0.600,0.001,1000,1398,11040,2,Restriccion,0.000000
C11_R40,11,40,HandballFixture,100,0.600,0.001,1000,1398,11040,3,O1,96.000000
C11_R40,11,40,HandballFixture,100,0.600,0.001,1000,1398,11040,3,O2,41.000000
C11_R40,11,40,HandballFixture,100,0.600,0.001,1000,1398,11040,3,Restriccion,0.000000
C11_R40,11,40,HandballFixture,100,0.600,0.001,1000,1398,11040,4,O1,105.000000
C11_R40,11,40,HandballFixture,100,0.600,0.001,1000,1398,11040,4,O2,36.000000
C11_R40,11,40,HandballFixture,100,0.600,0.001,1000,1398,11040,4,Restriccion,0.000000
C11_R40,11,40,HandballFixture,100,0.600,0.001,1000,1398,11040,5,O1,85.000000
C11_R40,11,40,HandballFixture,100,0.600,0.001,1000,1398,11040,5,O2,42.000000
C11_R40,11,40,HandballFixture,100,0.600,0.001,1000,1398,11040,5,Restriccion,0.000000
C11_R40,11,40,HandballFixture,100,0.600,0.001,1000,1398,11040,6,O1,99.000000
C11_R40,11,40,HandballFixture,100,0.600,0.001,1000,1398,11040,6,O2,38.000000
C11_R40,11,40,HandballFixture,100,0.600,0.001,1000,1398,11040,6,Restriccion,0.000000
C11_R40,11,40,HandballFixture,100,0.600,0.001,1000,1398,11040,7,O1,98.000000
C11_R40,11,40,HandballFixture,100,0.600,0.001,1000,1398,11040,7,O2,40.000000
C11_R40,11,40,HandballFixture,100,0.600,0.001,1000,1398,11040,7,Restriccion,0.000000
C11_R41,11,41,HandballFixture,100,0.600,0.001,1000,1411,11041,1,O1,84.000000
C11_R41,11,41,HandballFixture,100,0.600,0.001,1000,1411,11041,1,O2,37.000000
C11_R41,11,41,HandballFixture,100,0.600,0.001,1000,1411,11041,1,Restriccion,0.000000
C11_R41,11,41,HandballFixture,100,0.600,0.001,1000,1411,11041,2,O1,100.000000
C11_R41,11,41,HandballFixture,100,0.600,0.001,1000,1411,11041,2,O2,30.000000
C11_R41,11,41,HandballFixture,100,0.600,0.001,1000,1411,11041,2,Restriccion,0.000000
C11_R41,11,41,HandballFixture,100,0.600,0.001,1000,1411,11041,3,O1,97.000000
C11_R41,11,41,HandballFixture,100,0.600,0.001,1000,1411,11041,3,O2,31.000000
C11_R41,11,41,HandballFixture,100,0.600,0.001,1000,1411,11041,3,Restriccion,0.000000
C11_R41,11,41,HandballFixture,100,0.600,0.001,1000,1411,11041,4,O1,92.000000
C11_R41,11,41,HandballFixture,100,0.600,0.001,1000,1411,11041,4,O2,33.000000
C11_R41,11,41,HandballFixture,100,0.600,0.001,1000,1411,11041,4,Restriccion,0.000000
C11_R41,11,41,HandballFixture,100,0.600,0.001,1000,1411,11041,5,O1,89.000000
C11_R41,11,41,HandballFixture,100,0.600,0.001,1000,1411,11041,5,O2,35.000000
C11_R41,11,41,HandballFixture,100,0.600,0.001,1000,1411,11041,5,Restriccion,0.000000
C11_R41,11,41,HandballFixture,100,0.600,0.001,1000,1411,11041,6,O1,95.000000
C11_R41,11,41,HandballFixture,100,0.600,0.001,1000,1411,11041,6,O2,32.000000
C11_R41,11,41,HandballFixture,100,0.600,0.001,1000,1411,11041,6,Restriccion,0.000000
C11_R41,11,41,HandballFixture,100,0.600,0.001,1000,1411,11041,7,O1,87.000000
C11_R41,11,41,HandballFixture,100,0.600,0.001,1000,1411,11041,7,O2,36.000000
C11_R41,11,41,HandballFixture,100,0.600,0.001,1000,1411,11041,7,Restriccion,0.000000
C11_R42,11,42,HandballFixture,100,0.600,0.001,1000,1377,11042,1,O1,84.000000
C11_R42,11,42,HandballFixture,100,0.600,0.001,1000,1377,11042,1,O2,37.000000
C11_R42,11,42,HandballFixture,100,0.600,0.001,1000,1377,11042,1,Restriccion,0.000000
C11_R42,11,42,HandballFixture,100,0.600,0.001,1000,1377,11042,2,O1,107.000000
C11_R42,11,42,HandballFixture,100,0.600,0.001,1000,1377,11042,2,O2,32.000000
C11_R42,11,42,HandballFixture,100,0.600,0.001,1000,1377,11042,2,Restriccion,0.000000
C11_R42,11,42,HandballFixture,100,0.600,0.001,1000,1377,11042,3,O1,104.000000
C11_R42,11,42,HandballFixture,100,0.600,0.001,1000,1377,11042,3,O2,33.000000
C11_R42,11,42,HandballFixture,100,0.600,0.001,1000,1377,11042,3,Restriccion,0.000000
C11_R42,11,42,HandballFixture,100,0.600,0.001,1000,1377,11042,4,O1,87.000000
C11_R42,11,42,HandballFixture,100,0.600,0.001,1000,1377,11042,4,O2,36.000000
C11_R42,11,42,HandballFixture,100,0.600,0.001,1000,1377,11042,4,Restriccion,0.000000
C11_R43,11,43,HandballFixture,100,0.600,0.001,1000,1430,11043,1,O1,101.000000
C11_R43,11,43,HandballFixture,100,0.600,0.001,1000,1430,11043,1,O2,34.000000
C11_R43,11,43,HandballFixture,100,0.600,0.001,1000,1430,11043,1,Restriccion,0.000000
C11_R43,11,43,HandballFixture,100,0.600,0.001,1000,1430,11043,2,O1,84.000000
C11_R43,11,43,HandballFixture,100,0.600,0.001,1000,1430,11043,2,O2,50.000000
C11_R43,11,43,HandballFixture,100,0.600,0.001,1000,1430,11043,2,Restriccion,0.000000
C11_R43,11,43,HandballFixture,100,0.600,0.001,1000,1430,11043,3,O1,99.000000
C11_R43,11,43,HandballFixture,100,0.600,0.001,1000,1430,11043,3,O2,38.000000
C11_R43,11,43,HandballFixture,100,0.600,0.001,1000,1430,11043,3,Restriccion,0.000000
C11_R43,11,43,HandballFixture,100,0.600,0.001,1000,1430,11043,4,O1,87.000000
C11_R43,11,43,HandballFixture,100,0.600,0.001,1000,1430,11043,4,O2,39.000000
C11_R43,11,43,HandballFixture,100,0.600,0.001,1000,1430,11043,4,Restriccion,0.000000
C11_R43,11,43,HandballFixture,100,0.600,0.001,1000,1430,11043,5,O1,85.000000
C11_R43,11,43,HandballFixture,100,0.600,0.001,1000,1430,11043,5,O2,43.000000
C11_R43,11,43,HandballFixture,100,0.600,0.001,1000,1430,11043,5,Restriccion,0.000000
C11_R43,11,43,HandballFixture,100,0.600,0.001,1000,1430,11043,6,O1,100.000000
C11_R43,11,43,HandballFixture,100,0.600,0.001,1000,1430,11043,6,O2,35.000000
C11_R43,11,43,HandballFixture,100,0.600,0.001,1000,1430,11043,6,Restriccion,0.000000
C11_R43,11,43,HandballFixture,100,0.600,0.001,1000,1430,11043,7,O1,86.000000
C11_R43,11,43,HandballFixture,100,0.600,0.001,1000,1430,11043,7,O2,40.000000
C11_R43,11,43,HandballFixture,100,0.600,0.001,1000,1430,11043,7,Restriccion,0.000000
C11_R44,11,44,HandballFixture,100,0.600,0.001,1000,1367,11044,1,O1,84.000000
C11_R44,11,44,HandballFixture,100,0.600,0.001,1000,1367,11044,1,O2,25.000000
C11_R44,11,44,HandballFixture,100,0.600,0.001,1000,1367,11044,1,Restriccion,0.000000
C11_R45,11,45,HandballFixture,100,0.600,0.001,1000,1388,11045,1,O1,92.000000
C11_R45,11,45,HandballFixture,100,0.600,0.001,1000,1388,11045,1,O2,20.000000
C11_R45,11,45,HandballFixture,100,0.600,0.001,1000,1388,11045,1,Restriccion,0.000000
C11_R45,11,45,HandballFixture,100,0.600,0.001,1000,1388,11045,2,O1,84.000000
C11_R45,11,45,HandballFixture,100,0.600,0.001,1000,1388,11045,2,O2,28.000000
C11_R45,11,45,HandballFixture,100,0.600,0.001,1000,1388,11045,2,Restriccion,0.000000
C11_R46,11,46,HandballFixture,100,0.600,0.001,1000,1495,11046,1,O1,92.000000
C11_R46,11,46,HandballFixture,100,0.600,0.001,1000,1495,11046,1,O2,28.000000
C11_R46,11,46,HandballFixture,100,0.600,0.001,1000,1495,11046,1,Restriccion,0.000000
C11_R46,11,46,HandballFixture,100,0.600,0.001,1000,1495,11046,2,O1,84.000000
C11_R46,11,46,HandballFixture,100,0.600,0.001,1000,1495,11046,2,O2,36.000000
C11_R46,11,46,HandballFixture,100,0.600,0.001,1000,1495,11046,2,Restriccion,0.000000
C11_R47,11,47,HandballFixture,100,0.600,0.001,1000,1580,11047,1,O1,84.000000
C11_R47,11,47,HandballFixture,100,0.600,0.001,1000,1580,11047,1,O2,17.000000
C11_R47,11,47,HandballFixture,100,0.600,0.001,1000,1580,11047,1,Restriccion,0.000000
C11_R48,11,48,HandballFixture,100,0.600,0.001,1000,1557,11048,1,O1,92.000000
C11_R48,11,48,HandballFixture,100,0.600,0.001,1000,1557,11048,1,O2,37.000000
C11_R48,11,48,HandballFixture,100,0.600,0.001,1000,1557,11048,1,Restriccion,0.000000
C11_R49,11,49,HandballFixture,100,0.600,0.001,1000,1654,11049,1,O1,84.000000
C11_R49,11,49,HandballFixture,100,0.600,0.001,1000,1654,11049,1,O2,36.000000
C11_R49,11,49,HandballFixture,100,0.600,0.001,1000,1654,11049,1,Restriccion,0.000000
C11_R49,11,49,HandballFixture,100,0.600,0.001,1000,1654,11049,2,O1,89.000000
C11_R49,11,49,HandballFixture,100,0.600,0.001,1000,1654,11049,2,O2,32.000000
C11_R49,11,49,HandballFixture,100,0.600,0.001,1000,1654,11049,2,Restriccion,0.000000
C11_R50,11,50,HandballFixture,100,0.600,0.001,1000,1559,11050,1,O1,84.000000
C11_R50,11,50,HandballFixture,100,0.600,0.001,1000,1559,11050,1,O2,23.000000
C11_R50,11,50,HandballFixture,100,0.600,0.001,1000,1559,11050,1,Restriccion,0.000000
C11_R50,11,50,HandballFixture,100,0.600,0.001,1000,1559,11050,2,O1,85.000000
C11_R50,11,50,HandballFixture,100,0.600,0.001,1000,1559,11050,2,O2,21.000000
C11_R50,11,50,HandballFixture,100,0.600,0.001,1000,1559,11050,2,Restriccion,0.000000
C12_R01,12,1,HandballFixture,100,0.600,0.001,1500,2237,12001,1,O1,84.000000
C12_R01,12,1,HandballFixture,100,0.600,0.001,1500,2237,12001,1,O2,16.000000
C12_R01,12,1,HandballFixture,100,0.600,0.001,1500,2237,12001,1,Restriccion,0.000000
C12_R02,12,2,HandballFixture,100,0.600,0.001,1500,2201,12002,1,O1,84.000000
C12_R02,12,2,HandballFixture,100,0.600,0.001,1500,2201,12002,1,O2,24.000000
C12_R02,12,2,HandballFixture,100,0.600,0.001,1500,2201,12002,1,Restriccion,0.000000
C12_R03,12,3,HandballFixture,100,0.600,0.001,1500,2394,12003,1,O1,85.000000
C12_R03,12,3,HandballFixture,100,0.600,0.001,1500,2394,12003,1,O2,15.000000
C12_R03,12,3,HandballFixture,100,0.600,0.001,1500,2394,12003,1,Restriccion,0.000000
C12_R03,12,3,HandballFixture,100,0.600,0.001,1500,2394,12003,2,O1,84.000000
C12_R03,12,3,HandballFixture,100,0.600,0.001,1500,2394,12003,2,O2,16.000000
C12_R03,12,3,HandballFixture,100,0.600,0.001,1500,2394,12003,2,Restriccion,0.000000
C12_R04,12,4,HandballFixture,100,0.600,0.001,1500,2336,12004,1,O1,85.000000
C12_R04,12,4,HandballFixture,100,0.600,0.001,1500,2336,12004,1,O2,16.000000
C12_R04,12,4,HandballFixture,100,0.600,0.001,1500,2336,12004,1,Restriccion,0.000000
C12_R04,12,4,HandballFixture,100,0.600,0.001,1500,2336,12004,2,O1,84.000000
C12_R04,12,4,HandballFixture,100,0.600,0.001,1500,2336,12004,2,O2,24.000000
C12_R04,12,4,HandballFixture,100,0.600,0.001,1500,2336,12004,2,Restriccion,0.000000
C12_R05,12,5,HandballFixture,100,0.600,0.001,1500,2074,12005,1,O1,84.000000
C12_R05,12,5,HandballFixture,100,0.600,0.001,1500,2074,12005,1,O2,35.000000
C12_R05,12,5,HandballFixture,100,0.600,0.001,1500,2074,12005,1,Restriccion,0.000000
C12_R05,12,5,HandballFixture,100,0.600,0.001,1500,2074,12005,2,O1,92.000000
C12_R05,12,5,HandballFixture,100,0.600,0.001,1500,2074,12005,2,O2,27.000000
C12_R05,12,5,HandballFixture,100,0.600,0.001,1500,2074,12005,2,Restriccion,0.000000
C12_R06,12,6,HandballFixture,100,0.600,0.001,1500,2102,12006,1,O1,85.000000
C12_R06,12,6,HandballFixture,100,0.600,0.001,1500,2102,12006,1,O2,16.000000
C12_R06,12,6,HandballFixture,100,0.600,0.001,1500,2102,12006,1,Restriccion,0.000000
C12_R07,12,7,HandballFixture,100,0.600,0.001,1500,2250,12007,1,O1,86.000000
C12_R07,12,7,HandballFixture,100,0.600,0.001,1500,2250,12007,1,O2,14.000000
C12_R07,12,7,HandballFixture,100,0.600,0.001,1500,2250,12007,1,Restriccion,0.000000
C12_R07,12,7,HandballFixture,100,0.600,0.001,1500,2250,12007,2,O1,84.000000
C12_R07,12,7,HandballFixture,100,0.600,0.001,1500,2250,12007,2,O2,16.000000
C12_R07,12,7,HandballFixture,100,0.600,0.001,1500,2250,12007,2,Restriccion,0.000000
C12_R07,12,7,HandballFixture,100,0.600,0.001,1500,2250,12007,3,O1,85.000000
C12_R07,12,7,HandballFixture,100,0.600,0.001,1500,2250,12007,3,O2,15.000000
C12_R07,12,7,HandballFixture,100,0.600,0.001,1500,2250,12007,3,Restriccion,0.000000
C12_R08,12,8,HandballFixture,100,0.600,0.001,1500,2280,12008,1,O1,112.000000
C12_R08,12,8,HandballFixture,100,0.600,0.001,1500,2280,12008,1,O2,26.000000
C12_R08,12,8,HandballFixture,100,0.600,0.001,1500,2280,12008,1,Restriccion,0.000000
C12_R08,12,8,HandballFixture,100,0.600,0.001,1500,2280,12008,2,O1,84.000000
C12_R08,12,8,HandballFixture,100,0.600,0.001,1500,2280,12008,2,O2,38.000000
C12_R08,12,8,HandballFixture,100,0.600,0.001,1500,2280,12008,2,Restriccion,0.000000
C12_R09,12,9,HandballFixture,100,0.600,0.001,1500,2096,12009,1,O1,104.000000
C12_R09,12,9,HandballFixture,100,0.600,0.001,1500,2096,12009,1,O2,34.000000
C12_R09,12,9,HandballFixture,100,0.600,0.001,1500,2096,12009,1,Restriccion,0.000000
C12_R09,12,9,HandballFixture,100,0.600,0.001,1500,2096,12009,2,O1,84.000000
C12_R09,12,9,HandballFixture,100,0.600,0.001,1500,2096,12009,2,O2,36.000000
C12_R09,12,9,HandballFixture,100,0.600,0.001,1500,2096,12009,2,Restriccion,0.000000
C12_R10,12,10,HandballFixture,100,0.600,0.001,1500,2443,12010,1,O1,84.000000
C12_R10,12,10,HandballFixture,100,0.600,0.001,1500,2443,12010,1,O2,34.000000
C12_R10,12,10,HandballFixture,100,0.600,0.001,1500,2443,12010,1,Restriccion,0.000000
C12_R11,12,11,HandballFixture,100,0.600,0.001,1500,2704,12011,1,O1,84.000000
C12_R11,12,11,HandballFixture,100,0.600,0.001,1500,2704,12011,1,O2,15.000000
C12_R11,12,11,HandballFixture,100,0.600,0.001,1500,2704,12011,1,Restriccion,0.000000
C12_R12,12,12,HandballFixture,100,0.600,0.001,1500,2809,12012,1,O1,94.000000
C12_R12,12,12,HandballFixture,100,0.600,0.001,1500,2809,12012,1,O2,30.000000
C12_R12,12,12,HandballFixture,100,0.600,0.001,1500,2809,12012,1,Restriccion,0.000000
C12_R12,12,12,HandballFixture,100,0.600,0.001,1500,2809,12012,2,O1,84.000000
C12_R12,12,12,HandballFixture,100,0.600,0.001,1500,2809,12012,2,O2,42.000000
C12_R12,12,12,HandballFixture,100,0.600,0.001,1500,2809,12012,2,Restriccion,0.000000
C12_R12,12,12,HandballFixture,100,0.600,0.001,1500,2809,12012,3,O1,92.000000
C12_R12,12,12,HandballFixture,100,0.600,0.001,1500,2809,12012,3,O2,34.000000
C12_R12,12,12,HandballFixture,100,0.600,0.001,1500,2809,12012,3,Restriccion,0.000000
C12_R12,12,12,HandballFixture,100,0.600,0.001,1500,2809,12012,4,O1,86.000000
C12_R12,12,12,HandballFixture,100,0.600,0.001,1500,2809,12012,4,O2,38.000000
C12_R12,12,12,HandballFixture,100,0.600,0.001,1500,2809,12012,4,Restriccion,0.000000
C12_R12,12,12,HandballFixture,100,0.600,0.001,1500,2809,12012,5,O1,93.000000
C12_R12,12,12,HandballFixture,100,0.600,0.001,1500,2809,12012,5,O2,32.000000
C12_R12,12,12,HandballFixture,100,0.600,0.001,1500,2809,12012,5,Restriccion,0.000000
C12_R12,12,12,HandballFixture,100,0.600,0.001,1500,2809,12012,6,O1,85.000000
C12_R12,12,12,HandballFixture,100,0.600,0.001,1500,2809,12012,6,O2,40.000000
C12_R12,12,12,HandballFixture,100,0.600,0.001,1500,2809,12012,6,Restriccion,0.000000
C12_R13,12,13,HandballFixture,100,0.600,0.001,1500,2657,12013,1,O1,84.000000
